OCC_CLS,PRIM_OCC,PROP_ADDR,PROP_CITY,PROP_ST,PROP_ZIP,LONGITUDE,LATITUDE
Residential,Single Family Dwelling,16 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90820898,41.68363285
Residential,Single Family Dwelling,1 SPOOR AVENUE,POUGHKEEPSIE,New York,12603,-73.90472576,41.68360943
Residential,Single Family Dwelling,12 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91654979,41.68372636
Education,Colleges/Universities,362 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90113092,41.68357128
Residential,Single Family Dwelling,4 SPOOR AVENUE,POUGHKEEPSIE,New York,12603,-73.90537668,41.68362986
Residential,Single Family Dwelling,188 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91009347,41.68368855
Residential,Single Family Dwelling,39 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92749309,41.68383834
Residential,Single Family Dwelling,1 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.8224669,41.68277631
Residential,Single Family Dwelling,11 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90723099,41.68365948
Residential,Single Family Dwelling,10 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84101067,41.6829745
Residential,Single Family Dwelling,48 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91375089,41.68372485
Residential,Single Family Dwelling,53 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91602676,41.68373693
Residential,Single Family Dwelling,93 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83214623,41.68289963
Residential,Single Family Dwelling,8 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82068945,41.68279273
Residential,Single Family Dwelling,51 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91458314,41.6837521
Residential,Single Family Dwelling,47 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91323561,41.68373082
Residential,Single Family Dwelling,7 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90608923,41.68366965
Residential,Single Family Dwelling,54 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91517889,41.68375558
Residential,Single Family Dwelling,10 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90673325,41.68367016
Residential,Single Family Dwelling,22 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90958862,41.68370057
Commercial,Retail Trade,409 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86118141,41.6831569
Residential,Single Family Dwelling,9 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88459596,41.68341014
Residential,Single Family Dwelling,40 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91228719,41.68372608
Residential,Single Family Dwelling,25 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.83958274,41.68300678
Residential,Single Family Dwelling,10 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91672325,41.68378936
Residential,Single Family Dwelling,37 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92709073,41.68387795
Commercial,Retail Trade,425 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.85943317,41.68294284
Residential,Single Family Dwelling,9 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84186365,41.68303434
Residential,Single Family Dwelling,43 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92802174,41.68385217
Residential,Single Family Dwelling,35 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92670254,41.68389436
Residential,Single Family Dwelling,18 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.83441399,41.68298926
Residential,Single Family Dwelling,188 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91031319,41.68374724
Commercial,Personal and Repair Services,339 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.9036152,41.68368538
Residential,Single Family Dwelling,14 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90819887,41.68374591
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86916953,41.68335719
Residential,Single Family Dwelling,11 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90744285,41.68373778
Residential,Multi - Family Dwelling,46 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87578655,41.68344726
Residential,Single Family Dwelling,66 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91853405,41.68385384
Residential,Single Family Dwelling,27 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.87905233,41.68345191
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.87010143,41.68336094
Residential,Single Family Dwelling,33 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92633743,41.68392663
Residential,Single Family Dwelling,35 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91173004,41.68377471
Residential,Single Family Dwelling,45 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92835181,41.68394634
Residential,Single Family Dwelling,10 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82015991,41.68286603
Residential,Single Family Dwelling,191 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91097942,41.68380311
Education,Colleges/Universities,24 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.90018999,41.68370415
Residential,Unclassified,68 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91983483,41.68383149
Residential,Single Family Dwelling,52 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91508304,41.68384588
Residential,Single Family Dwelling,46 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91370766,41.68383816
Residential,Single Family Dwelling,11 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.83378774,41.68303697
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86946998,41.68340108
Residential,Single Family Dwelling,43 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87522087,41.6834723
Residential,Single Family Dwelling,2 SPOOR AVENUE,POUGHKEEPSIE,New York,12603,-73.90528492,41.68376553
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.87023681,41.68342476
Residential,Single Family Dwelling,8 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91698284,41.68385794
Residential,Single Family Dwelling,337 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90399486,41.68376034
Residential,Single Family Dwelling,49 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91456634,41.68386536
Residential,Single Family Dwelling,17 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90886602,41.68381051
Residential,Single Family Dwelling,5 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.9060079,41.68379056
Residential,Single Family Dwelling,3 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82202025,41.68292383
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86924828,41.6834357
Residential,Single Family Dwelling,69 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91924705,41.68392173
Residential,Single Family Dwelling,329 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.9047087,41.68379821
Industrial,Light,3 INDUSTRY STREET,POUGHKEEPSIE,New York,12603,-73.85312272,41.68293691
Residential,Single Family Dwelling,80 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.8329687,41.68305801
Residential,Single Family Dwelling,47 VAIL ROAD,POUGHKEEPSIE,New York,12603,-73.83775196,41.68305824
Residential,Single Family Dwelling,20 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90955619,41.68384178
Residential,Single Family Dwelling,50 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88036484,41.68349818
Residential,Single Family Dwelling,31 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92595133,41.68398168
Residential,Single Family Dwelling,8 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90666708,41.68381275
Residential,Single Family Dwelling,186 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91025524,41.68386901
Residential,Single Family Dwelling,335 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90415525,41.68381802
Residential,Single Family Dwelling,45 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91317143,41.68389393
Residential,Single Family Dwelling,12 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84072804,41.6831552
Residential,Single Family Dwelling,38 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91226172,41.6838835
Residential,Single Family Dwelling,19 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.81872565,41.6829567
Residential,Single Family Dwelling,64 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82356685,41.68301737
Residential,Single Family Dwelling,29 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92554204,41.68403267
Residential,Single Family Dwelling,8 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92118894,41.68394221
Industrial,Light,403 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86166493,41.68334635
Residential,Single Family Dwelling,9 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90738266,41.68386373
Residential,Single Family Dwelling,64 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91846956,41.68398086
Residential,Single Family Dwelling,11 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84163714,41.68320393
Residential,Single Family Dwelling,189 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91087624,41.68391506
Residential,Single Family Dwelling,24 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87384654,41.68355394
Residential,Single Family Dwelling,6 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91729674,41.68396271
Residential,Single Family Dwelling,25 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87457119,41.68354944
Residential,Single Family Dwelling,333 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90433033,41.68386137
Residential,Single Family Dwelling,12 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90809298,41.68390919
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86932059,41.68353252
Residential,Single Family Dwelling,44 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91368208,41.68396984
Residential,Single Family Dwelling,50 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91512505,41.68398629
Residential,Single Family Dwelling,27 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92516627,41.68405968
Commercial,Retail Trade,12 COMMERCE STREET EXTENSION,POUGHKEEPSIE,New York,12603,-73.8581995,41.68333253
Residential,Single Family Dwelling,33 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91165833,41.68393366
Residential,Single Family Dwelling,51 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91607014,41.68397371
Residential,Single Family Dwelling,95 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83236637,41.68317195
Residential,Single Family Dwelling,15 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90883413,41.68394099
Residential,Single Family Dwelling,67 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91921223,41.68405667
Residential,Single Family Dwelling,18 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90945285,41.68396392
Residential,Single Family Dwelling,55 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91789133,41.68399012
Education,Colleges/Universities,17 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89908914,41.68383684
Residential,Single Family Dwelling,331 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90450218,41.68391628
Education,Colleges/Universities,28 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89971475,41.68389562
Residential,Single Family Dwelling,6 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92078984,41.68407668
Residential,Single Family Dwelling,6 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90662186,41.68395066
Residential,Single Family Dwelling,184 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91017903,41.68399138
Education,Colleges/Universities,5 ORCHARD LANE,POUGHKEEPSIE,New York,12603,-73.89863839,41.68385419
Residential,Single Family Dwelling,24 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.87965949,41.68366451
Residential,Single Family Dwelling,23 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.83951164,41.68325508
Residential,Single Family Dwelling,41 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88099925,41.68366852
Residential,Single Family Dwelling,3 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90592572,41.68395243
Residential,Single Family Dwelling,5 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82167826,41.68311994
Residential,Single Family Dwelling,20 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.83436326,41.68325794
Residential,Single Family Dwelling,44 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91380408,41.68406829
Residential,Single Family Dwelling,323 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90528706,41.6839899
Residential,Single Family Dwelling,7 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90733511,41.68399498
Commercial,Retail Trade,399 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86194356,41.68349396
Residential,Single Family Dwelling,36 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91216638,41.68404305
Residential,Single Family Dwelling,25 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92479089,41.68415012
Residential,Single Family Dwelling,4 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92032411,41.68413973
Residential,Single Family Dwelling,10 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90804268,41.68401385
Residential,Single Family Dwelling,329 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90468503,41.68395135
Residential,Single Family Dwelling,24 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84007585,41.68333211
Residential,Single Family Dwelling,62 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91840031,41.68412598
Residential,Single Family Dwelling,48 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91504124,41.68410213
Residential,Single Family Dwelling,23 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87449008,41.68370752
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86964862,41.68366321
Residential,Single Family Dwelling,321 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90545104,41.68403636
Residential,Single Family Dwelling,13 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84145051,41.68337608
Education,Colleges/Universities,1 ORCHARD LANE,POUGHKEEPSIE,New York,12603,-73.89769832,41.68393862
Residential,Single Family Dwelling,66 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91982147,41.68414551
Residential,Single Family Dwelling,22 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87383514,41.68372022
Residential,Single Family Dwelling,39 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91311252,41.68412371
Residential,Single Family Dwelling,14 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88376027,41.68380666
Residential,Single Family Dwelling,31 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91156277,41.68410149
Residential,Single Family Dwelling,13 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90875815,41.68406668
Residential,Single Family Dwelling,16 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90938713,41.68408465
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86909362,41.68371427
Residential,Single Family Dwelling,34 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.928021,41.68424011
Residential,Single Family Dwelling,4 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90653678,41.68406884
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86950527,41.6837089
Residential,Single Family Dwelling,53 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91778801,41.68416215
Residential,Single Family Dwelling,11 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88460328,41.68382964
Residential,Single Family Dwelling,65 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91918622,41.68420197
Residential,Single Family Dwelling,325 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90506302,41.68402274
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86983014,41.68370563
Residential,Single Family Dwelling,13 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.8337186,41.683351
Residential,Single Family Dwelling,47 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91597936,41.68417831
Industrial,Light,1 INDUSTRY STREET,POUGHKEEPSIE,New York,12603,-73.85339414,41.6832655
Residential,Single Family Dwelling,32 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92768485,41.68429375
Residential,Single Family Dwelling,82 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83312759,41.68334653
Residential,Single Family Dwelling,182 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91013692,41.68412471
Residential,Single Family Dwelling,5 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90727295,41.68411378
Commercial,Retail Trade,374 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86409756,41.68359539
Residential,Single Family Dwelling,44 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91645448,41.68414447
Residential,Single Family Dwelling,7 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91668335,41.68419441
Residential,Single Family Dwelling,30 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92720208,41.68429607
Residential,Single Family Dwelling,45 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91446565,41.68416677
Residential,Single Family Dwelling,40 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91358461,41.68420034
Residential,Single Family Dwelling,14 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.84046973,41.68345727
Residential,Single Family Dwelling,7 SAINT JOHNS PARKWAY,POUGHKEEPSIE,New York,12601,-73.92393494,41.68424534
Education,Colleges/Universities,18 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89961058,41.68404525
Residential,Single Family Dwelling,46 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91500839,41.68422847
Residential,Single Family Dwelling,28 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92681655,41.68432684
Residential,Single Family Dwelling,8 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.9079823,41.68416006
Residential,Single Family Dwelling,62 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82375266,41.68329313
Residential,Single Family Dwelling,323 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90521092,41.6841448
Residential,Single Family Dwelling,47 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87524575,41.68382388
Residential,Single Family Dwelling,11 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90870753,41.68419612
Residential,Single Family Dwelling,60 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91833127,41.68428114
Residential,Single Family Dwelling,50 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87580419,41.68386531
Commercial,Retail Trade,419 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.85944937,41.68360704
Residential,Single Family Dwelling,13 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92231676,41.68434395
Education,Colleges/Universities,5 SKINNER LANE,POUGHKEEPSIE,New York,12604,-73.89654485,41.6838796
Residential,Single Family Dwelling,25 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.87898267,41.68388198
Residential,Single Family Dwelling,97 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83250066,41.68344483
Residential,Single Family Dwelling,3 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91693966,41.68428281
Residential,Single Family Dwelling,15 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92275887,41.68435472
Residential,Single Family Dwelling,26 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92641997,41.68434382
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86918709,41.68386084
Residential,Single Family Dwelling,321 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90537762,41.68418934
Industrial,Light,19 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85507193,41.68364009
Residential,Single Family Dwelling,14 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90938212,41.68422656
Residential,Single Family Dwelling,180 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91007767,41.68425037
Residential,Single Family Dwelling,2 KINGSTON AVENUE,POUGHKEEPSIE,New York,12603,-73.90652284,41.68421037
Residential,Single Family Dwelling,21 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87434092,41.68390818
Residential,Single Family Dwelling,24 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92594227,41.68440569
Residential,Single Family Dwelling,38 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91356429,41.68430563
Residential,Single Family Dwelling,1 FIELDSTONE COURT,POUGHKEEPSIE,New York,12603,-73.83732589,41.68349713
Residential,Single Family Dwelling,7 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82115091,41.68337432
Residential,Single Family Dwelling,20 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87370216,41.68391093
Residential,Single Family Dwelling,22 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92545182,41.68443022
Residential,Single Family Dwelling,44 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91494855,41.68434059
Residential,Single Family Dwelling,1 ELMWOOD AVENUE,POUGHKEEPSIE,New York,12603,-73.91718998,41.68434314
Residential,Single Family Dwelling,6 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90792363,41.6842822
Residential,Single Family Dwelling,17 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.81901776,41.6833602
Education,Colleges/Universities,3 ORCHARD LANE,POUGHKEEPSIE,New York,12603,-73.89822714,41.68421294
Residential,Single Family Dwelling,319 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90556258,41.68422736
Residential,Single Family Dwelling,63 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91918614,41.6843742
Residential,Single Family Dwelling,45 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91592229,41.68433707
Residential,Single Family Dwelling,41 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91440754,41.684355
Residential,Single Family Dwelling,20 KIMBALL ROAD,POUGHKEEPSIE,New York,12601,-73.92200182,41.68441525
Residential,Single Family Dwelling,32 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91213426,41.68432137
Residential,Single Family Dwelling,44 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88040153,41.68397198
Commercial,Entertainment and Recreation,413 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86034373,41.68381946
Residential,Single Family Dwelling,9 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.9086499,41.68432766
Residential,Single Family Dwelling,12 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90928885,41.68434068
Residential,Single Family Dwelling,15 CAROL DRIVE,POUGHKEEPSIE,New York,12603,-73.8411043,41.68361257
Residential,Single Family Dwelling,317 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90571212,41.68430875
Residential,Single Family Dwelling,49 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91768859,41.68443415
Residential,Single Family Dwelling,22 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.8796562,41.68404211
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86906653,41.68398479
Residential,Single Family Dwelling,36 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91351901,41.6844112
Residential,Single Family Dwelling,56 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91820763,41.68444735
Residential,Single Family Dwelling,6 SAINT JOHNS PARKWAY,POUGHKEEPSIE,New York,12601,-73.92314185,41.68444273
Residential,Single Family Dwelling,3 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90717018,41.68430542
Residential,Single Family Dwelling,16 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.9245138,41.68449934
Residential,Single Family Dwelling,60 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.8242634,41.68351219
Residential,Single Family Dwelling,315 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90589421,41.68429343
Residential,Single Family Dwelling,22 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.8342237,41.68360694
Residential,Single Family Dwelling,42 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91492833,41.68444388
Industrial,Light,18 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85363847,41.68375428
Residential,Single Family Dwelling,178 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91001833,41.68439088
Residential,Single Family Dwelling,19 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87424678,41.68405378
Commercial,Retail Trade,370 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86507635,41.68384499
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86938878,41.68402903
Residential,Single Family Dwelling,39 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91437631,41.68446284
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86900291,41.68403696
Residential,Single Family Dwelling,33 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91297718,41.68443905
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86963105,41.6840352
Unclassified,Unclassified,16 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88375581,41.68413118
Commercial,Retail Trade,360 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86578253,41.68387143
Residential,Single Family Dwelling,18 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87362571,41.68406315
Residential,Single Family Dwelling,39 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88098108,41.68411547
